"zpid","city","zipcode","latitude","longitude","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
249890717,"austin",78725,30.2190399169922,-97.6354522705078,1.98,2,"True","True","True","True","False","False","Single Family",2,2017,255000,1,"2020-03-30",3,2020,3,2,0,1,0,5000,1641,1,0,1,1,3.16666666666667,3,1457,13,2,3,1
2082177903,"austin",78744,30.1750736236572,-97.6934585571289,1.98,0,"True","True","False","True","False","True","Single Family",0,2019,282226,1,"2020-02-27",2,2020,0,0,1,0,0,5532,1413,1,0,1,1,2.96666666666667,3.66666666666667,1532,12,2,3,1
63835425,"austin",78724,30.2522277832031,-97.5805206298828,1.98,2,"True","True","True","True","False","False","Single Family",2,2004,180000,3,"2018-10-31",10,2018,4,2,0,0,0,6229,1326,1,0,1,1,2.16666666666667,2.66666666666667,1478,13,2,3,1
70341361,"austin",78725,30.2275581359863,-97.5895919799805,1.98,0,"True","True","False","True","False","False","Single Family",0,2005,184900,2,"2019-08-13",8,2019,5,1,0,0,0,4312,1203,1,0,1,1,1.86666666666667,3,1457,13,2,3,1
29358983,"austin",78750,30.3754653930664,-97.7973251342773,1.98,2,"True","True","True","True","False","False","Single Family",2,1982,750000,2,"2020-09-11",9,2020,4,2,1,0,0,8319,2922,1,0,1,1,2.83333333333333,7,1523,17,4,3,2
29374973,"austin",78726,30.4350852966309,-97.8276443481445,1.98,4,"True","True","True","True","False","False","Single Family",4,1996,475000,1,"2020-11-30",11,2020,3,2,5,3,0,7405,2428,1,0,1,1,1.46666666666667,8,1275,15,3,3,2
89550707,"austin",78725,30.213565826416,-97.6374130249023,1.98,4,"True","True","True","True","False","True","Single Family",4,2010,219000,1,"2019-09-06",9,2019,4,2,1,3,0,10000,1256,1,0,1,1,3.3,3,1457,13,2,3,1
114405230,"pflugerville",78660,30.4310626983642,-97.6632385253906,1.98,0,"True","True","False","True","False","False","Single Family",0,2011,293300,6,"2019-02-12",2,2019,3,1,0,0,0,6011,3047,1,0,1,1,1.3,2.66666666666667,1063,14,3,3,2
29459909,"austin",78725,30.2437896728516,-97.5844955444336,1.98,0,"True","True","False","True","False","False","Single Family",0,1988,229999,1,"2019-05-13",5,2019,4,1,0,0,0,7274,1712,1,0,1,1,1.7,3,1457,13,3,3,2
29375972,"austin",78750,30.438814163208,-97.7947387695312,1.98,0,"True","True","False","True","False","False","Single Family",0,1975,415000,1,"2018-03-27",3,2018,0,1,0,0,0,13503.6,2234,0,1,1,1,0.9,8.66666666666667,1632,16,3,3,1
29396983,"austin",78724,30.2913475036621,-97.6452255249023,1.98,2,"True","True","True","True","False","False","Single Family",2,1980,175000,2,"2018-12-11",12,2018,2,2,0,0,0,4835,1315,1,0,1,2,3.1,3.66666666666667,1085,11,2,3,1
58299481,"austin",78750,30.3783779144287,-97.7857131958008,1.98,0,"False","True","False","True","False","False","Single Family",0,1971,398900,4,"2020-12-07",12,2020,0,1,0,0,0,20037.6,2089,1,0,1,1,2.2,7,1523,17,2,3,1
145656393,"austin",78744,30.1617393493652,-97.7194976806641,1.98,0,"True","True","False","True","False","True","Single Family",0,2016,389900,4,"2019-07-01",7,2019,7,1,2,2,0,9626,3319,1,0,1,1,3.06666666666667,3.66666666666667,1532,12,3,5,2
116080940,"austin",78717,30.4878578186035,-97.7947006225586,2.21,2,"True","True","True","True","False","False","Single Family",2,2013,536170,9,"2018-08-17",8,2018,6,3,0,0,0,7230,3415,1,0,1,1,3.3,7.66666666666667,1259,14,4,5,2
29370850,"austin",78726,30.4244155883789,-97.8605575561523,1.98,2,"True","True","True","True","True","True","Single Family",2,2001,665000,1,"2018-11-29",11,2018,1,2,0,0,0,18295.2,4137,1,0,1,1,2.03333333333333,7,1277,16,4,5,2
29459907,"austin",78725,30.2439308166504,-97.584846496582,1.98,0,"True","True","False","True","False","False","Single Family",0,1987,179900,1,"2018-03-09",3,2018,5,1,0,0,0,5880,1587,1,0,1,1,1.7,3,1457,13,2,4,1
29374967,"austin",78726,30.4361476898193,-97.8275680541992,1.98,2,"True","True","True","True","False","False","Single Family",2,1994,519900,1,"2020-09-21",9,2020,7,2,1,2,0,6054,2766,1,0,1,1,1.4,8,1275,15,3,4,2
2082038175,"austin",78725,30.2201499938965,-97.6347045898438,1.98,0,"True","True","False","True","False","False","Single Family",0,2019,341054,2,"2019-12-31",12,2019,2,0,0,0,0,5000,2643,1,0,1,1,3.13333333333333,3,1457,13,3,4,2
29358997,"austin",78750,30.3762092590332,-97.7973175048828,1.98,2,"False","True","True","True","False","False","Single Family",2,1984,428000,10,"2019-10-31",10,2019,1,2,2,0,0,8537,2576,1,0,1,1,2.83333333333333,7,1523,17,3,3,2
70341359,"austin",78725,30.2273674011231,-97.589714050293,1.98,2,"True","True","True","True","False","True","Single Family",2,2005,185000,2,"2018-12-07",12,2018,7,2,0,0,0,4312,1203,1,0,1,1,1.86666666666667,3,1457,13,2,3,1
185217435,"austin",78717,30.4965476989746,-97.7974853515625,2.21,0,"True","True","False","True","False","False","Single Family",0,2008,415000,2,"2018-08-09",8,2018,3,2,0,0,0,10236,3257,1,0,1,1,1.86666666666667,8.33333333333333,1481,16,4,5,2
120898222,"pflugerville",78660,30.4328002929688,-97.6619644165039,1.98,2,"True","True","True","True","False","False","Single Family",2,2013,299900,5,"2020-10-08",10,2020,4,2,1,2,0,6141,2505,1,0,1,1,1.4,2.66666666666667,1063,14,3,4,2
83823977,"austin",78724,30.2830009460449,-97.6276397705078,1.98,0,"True","True","False","True","False","False","Single Family",0,2009,249900,2,"2018-06-07",6,2018,4,1,0,0,0,6098,1659,1,0,1,2,2.76666666666667,3.66666666666667,1085,11,3,3,2
70352470,"austin",78732,30.3540763854981,-97.9130325317383,1.98,3,"True","True","True","True","False","True","Single Family",3,2006,725000,1,"2019-05-17",5,2019,4,3,0,1,0,19166.4,3486,1,0,1,1,2.5,8.33333333333333,1533,17,4,4,2
29355980,"austin",78730,30.3742942810059,-97.8075866699219,1.98,4,"True","True","True","True","True","True","Single Family",4,1984,550000,7,"2018-01-25",1,2018,3,2,0,0,0,55321.2,2100,1,0,1,1,4.83333333333333,7,1177,16,2,3,1
29465172,"austin",78725,30.2245006561279,-97.6287002563477,1.98,0,"False","True","False","True","False","False","Single Family",0,1995,179900,1,"2018-06-15",6,2018,1,0,0,0,0,14374.8,1500,1,0,1,1,2.9,3,1457,13,2,3,1
29438720,"austin",78753,30.4070892333984,-97.6497497558594,1.98,2,"True","True","True","True","False","False","Single Family",2,1993,310000,1,"2020-05-28",5,2020,3,2,0,0,0,6795,2046,0,2,1,1,1,3,1108,14,2,4,1
29459899,"austin",78725,30.2445297241211,-97.5859451293945,1.98,0,"True","True","False","True","False","False","Single Family",0,1987,155000,1,"2018-02-06",2,2018,4,1,0,0,0,6534,1411,1,0,1,1,1.66666666666667,3,1457,13,2,3,1
64812856,"austin",78725,30.2326469421387,-97.5912017822266,1.98,0,"True","True","False","True","False","False","Single Family",0,2004,189000,1,"2019-06-28",6,2019,0,1,0,0,0,4704,1892,1,0,1,1,1.76666666666667,3,1457,13,3,3,2
70352465,"austin",78732,30.3555526733398,-97.9125442504883,1.98,3,"True","True","True","True","False","False","Single Family",3,2007,1025000,2,"2020-08-06",8,2020,3,2,2,1,0,28749.6,4558,1,0,1,1,2.5,8.33333333333333,1533,17,5,5,2
145655881,"austin",78744,30.1763916015625,-97.6969604492188,1.98,2,"True","True","True","True","False","False","Single Family",2,2016,339900,1,"2020-07-09",7,2020,4,2,2,1,0,5488,2095,1,0,1,1,2.9,3.66666666666667,1532,12,2,3,1
2079153478,"austin",78726,30.3995723724365,-97.8432312011719,1.98,2,"True","True","True","True","False","True","Single Family",2,2016,515000,2,"2020-07-30",7,2020,3,2,1,1,0,8363,2623,1,0,1,1,0.866666666666667,7,1381,16,3,4,1
29366849,"austin",78732,30.4152526855469,-97.8889694213867,1.98,2,"True","True","True","True","False","False","Single Family",2,1987,625000,2,"2020-06-18",6,2020,3,2,1,1,0,27442.8,1947,1,0,1,1,3.4,7,1277,16,2,2,2
185217434,"austin",78717,30.49635887146,-97.797607421875,2.21,0,"True","True","False","True","False","False","Single Family",0,2008,339900,1,"2018-05-25",5,2018,3,2,0,0,0,9757,2192,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
58265966,"austin",78750,30.452693939209,-97.8151473999023,2.21,2,"True","True","True","True","False","False","Single Family",2,2001,650000,1,"2020-03-12",3,2020,4,3,2,2,0,8319,3352,1,0,1,1,0.7,7.66666666666667,1281,14,3,5,2
63835398,"austin",78724,30.253438949585,-97.5803146362305,1.98,2,"True","True","True","True","False","True","Single Family",2,2004,170000,4,"2018-04-20",4,2018,3,2,0,0,0,10541,1268,1,0,1,1,2.23333333333333,2.66666666666667,1478,13,2,3,1
70352461,"austin",78732,30.3562259674072,-97.9116973876953,1.98,3,"True","True","True","True","False","True","Single Family",3,2009,759900,7,"2019-08-07",8,2019,4,2,0,0,0,20908.8,4867,1,0,1,1,2.5,8.33333333333333,1533,17,4,4,2
29396970,"austin",78724,30.2884407043457,-97.6476669311523,1.98,2,"True","True","True","True","False","False","Single Family",2,1980,214500,3,"2018-05-23",5,2018,3,2,0,0,0,6490,1306,1,0,1,2,3.23333333333333,3.66666666666667,1085,11,2,3,1
29438718,"austin",78753,30.4073352813721,-97.6495895385742,1.98,0,"True","True","False","True","False","False","Single Family",0,1993,275000,3,"2018-01-27",1,2018,3,1,0,0,0,6272,2398,0,2,1,1,1,3,1108,14,3,4,2
29370839,"austin",78726,30.4262790679932,-97.8606262207031,1.98,0,"True","True","False","True","False","True","Single Family",0,2001,588000,3,"2019-05-16",5,2019,3,1,0,0,0,8276,4274,1,0,1,1,2.1,7,1277,16,4,4,2
29376465,"austin",78726,30.4422416687012,-97.8214263916016,1.98,3,"True","True","True","True","False","False","Single Family",3,1999,937000,1,"2020-03-17",3,2020,0,2,1,2,0,36590.4,3695,0,1,1,1,1.76666666666667,8.66666666666667,1632,16,4,4,2
29358978,"austin",78750,30.3750247955322,-97.7969436645508,1.98,2,"True","True","True","True","False","False","Single Family",2,1983,595000,2,"2019-06-18",6,2019,5,2,0,0,0,9796,2448,1,0,1,1,2.8,7,1523,17,2,4,2
121658390,"austin",78725,30.2373523712158,-97.5723495483398,1.98,0,"True","True","False","True","False","False","Single Family",0,2013,169900,1,"2018-07-25",7,2018,4,0,0,0,0,5314,1250,1,0,1,1,2.26666666666667,3,1457,13,3,2,2
89028960,"austin",78732,30.3418960571289,-97.9079437255859,1.98,0,"True","True","False","True","False","True","Single Family",0,2009,625000,4,"2019-07-23",7,2019,4,1,1,0,0,7797,3485,1,0,1,1,2.76666666666667,8.33333333333333,1533,17,4,5,2
80093467,"austin",78724,30.2779998779297,-97.6324996948242,1.98,0,"True","True","False","True","False","False","Single Family",0,2006,235000,6,"2019-03-04",3,2019,4,1,0,0,0,9147,1526,1,0,1,2,2.96666666666667,3.66666666666667,1085,11,2,3,1
250180857,"austin",78744,30.1586284637451,-97.715461730957,1.98,0,"True","True","False","True","False","False","Single Family",0,2017,359900,3,"2019-11-22",11,2019,3,1,0,0,0,6185,2124,1,0,1,1,3.2,3.66666666666667,1532,12,2,3,1
29372965,"austin",78750,30.4311962127686,-97.8140487670898,1.98,0,"True","True","False","True","False","False","Single Family",0,1992,350000,8,"2019-02-22",2,2019,4,1,0,0,0,7927,2965,0,1,1,1,1.63333333333333,8.66666666666667,1632,16,3,4,2
185217429,"austin",78717,30.4961547851562,-97.7985153198242,2.21,2,"True","True","True","True","False","True","Single Family",2,2008,449000,1,"2019-09-16",9,2019,0,3,2,0,0,7666,3205,1,0,1,1,1.9,8.33333333333333,1481,16,4,5,2
89551997,"austin",78732,30.3514366149902,-97.9140396118164,1.98,0,"True","True","False","True","False","False","Single Family",0,2008,1799000,2,"2018-05-05",5,2018,1,2,0,0,0,81021.6,5449,1,0,1,1,2.53333333333333,8.33333333333333,1533,17,5,5,2
29353978,"austin",78730,30.3646907806396,-97.8367385864258,1.98,4,"True","True","True","True","False","False","Single Family",4,1999,1499000,1,"2020-08-14",8,2020,4,4,0,2,0,53143.2,5099,1,0,1,1,1.93333333333333,7,1381,16,5,5,2
2089686965,"austin",78724,30.2903728485107,-97.6427764892578,1.98,0,"True","True","False","True","False","True","Single Family",0,2018,425900,1,"2019-02-21",2,2019,2,0,0,0,0,5837,2403,1,0,1,2,2.96666666666667,3.66666666666667,1085,11,3,3,1
29370836,"austin",78726,30.4244117736816,-97.8601531982422,1.98,0,"True","True","False","True","False","False","Single Family",0,2001,595000,1,"2019-11-08",11,2019,3,1,1,2,0,13068,3939,1,0,1,1,2,7,1277,16,4,5,2
29375964,"austin",78750,30.4409160614014,-97.7950592041016,1.98,4,"True","True","True","True","True","False","Single Family",4,1976,625000,1,"2020-12-22",12,2020,1,2,3,1,0,16117.2,2116,0,1,1,1,0.866666666666667,8.66666666666667,1632,16,3,3,1
116080928,"austin",78717,30.4869842529297,-97.7936172485352,2.21,3,"True","True","True","True","False","True","Single Family",3,2013,729000,1,"2020-05-14",5,2020,3,3,1,0,0,10585,3409,1,0,1,1,3.26666666666667,7.66666666666667,1259,14,3,4,1
29353976,"austin",78730,30.3639984130859,-97.8360900878906,1.98,0,"True","True","False","True","True","False","Single Family",0,1998,993000,1,"2018-04-26",4,2018,3,1,0,0,0,43560,3848,1,0,1,1,2,7,1381,16,4,5,2
29459882,"austin",78725,30.244930267334,-97.5851974487305,1.98,0,"True","True","False","True","False","False","Single Family",0,1987,199000,1,"2018-12-14",12,2018,4,1,0,0,0,5183,1786,1,0,1,1,1.66666666666667,3,1457,13,2,4,1
2087922352,"austin",78744,30.1612052917481,-97.7166137695312,1.98,0,"True","True","False","True","False","False","Single Family",0,2018,365990,3,"2019-03-15",3,2019,3,1,0,0,0,6969,2289,1,0,1,1,3.06666666666667,3.66666666666667,1532,12,3,3,1
29366834,"austin",78732,30.4161739349365,-97.8870239257812,1.98,0,"True","False","False","False","False","True","Single Family",0,1975,240000,2,"2018-03-20",3,2018,0,0,0,0,0,16988.4,596,1,0,1,1,3.3,7,1277,16,1,2,1
80090962,"austin",78724,30.2739429473877,-97.6316986083984,1.98,2,"True","True","True","True","False","False","Single Family",2,2007,265000,4,"2020-07-15",7,2020,4,2,2,1,0,5662,1704,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
29374964,"austin",78726,30.4356632232666,-97.8274230957031,1.98,2,"True","True","True","True","False","False","Single Family",2,1996,445000,4,"2020-02-03",2,2020,5,2,2,2,0,7013,2852,1,0,1,1,1.43333333333333,8,1275,15,3,3,2
120896203,"pflugerville",78660,30.4329395294189,-97.6622543334961,1.98,2,"True","True","True","True","False","False","Single Family",2,2013,315000,1,"2020-07-24",7,2020,2,4,0,0,0,6098,2505,1,0,1,1,1.4,2.66666666666667,1063,14,2.5,4,2
70341343,"austin",78725,30.2283496856689,-97.5896835327148,1.98,0,"True","True","False","True","False","False","Single Family",0,2005,95000,8,"2018-11-20",11,2018,4,1,0,0,0,4486,2088,1,0,1,1,1.83333333333333,3,1457,13,3,4,2
70338381,"austin",78724,30.2531070709229,-97.5790634155273,1.98,2,"True","True","True","True","False","False","Single Family",2,2005,179900,2,"2018-08-17",8,2018,3,2,0,0,0,9234,1206,1,0,1,1,2.26666666666667,2.66666666666667,1478,13,2,3,1
29362475,"austin",78750,30.3861598968506,-97.798942565918,1.98,0,"True","True","False","True","False","False","Single Family",0,1988,735000,3,"2019-03-08",3,2019,3,1,0,0,0,13939.2,3119,1,0,1,1,3.1,7,1523,17,3,4,2
185217426,"austin",78717,30.4957103729248,-97.7973403930664,2.21,2,"True","True","True","True","False","True","Single Family",2,2008,429900,1,"2020-11-05",11,2020,4,3,3,3,0,8145,2191,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
124843021,"austin",78732,30.3389587402344,-97.9269790649414,1.98,4,"True","True","True","True","True","True","Single Family",4,2014,4100000,3,"2020-12-23",12,2020,8,3,0,0,0,172497.6,9866,1,0,1,1,3.43333333333333,8.33333333333333,1533,17,10,6,2
64533962,"austin",78724,30.2902145385742,-97.6475143432617,1.98,1,"True","True","True","True","False","False","Single Family",1,2003,66900,5,"2018-07-31",7,2018,4,2,0,0,0,5793,1160,1,0,1,2,3.2,3.66666666666667,1085,11,2,3,1
249710345,"austin",78744,30.1587924957275,-97.7144393920898,1.98,2,"True","True","True","True","False","False","Single Family",2,2018,385000,1,"2020-06-15",6,2020,6,2,0,1,0,6926,2420,1,0,1,1,3.16666666666667,3.66666666666667,1532,12,3,4,2
29459881,"austin",78725,30.2450504302979,-97.5851211547852,1.98,0,"True","True","False","True","False","False","Single Family",0,1987,195000,1,"2018-09-06",9,2018,3,1,0,0,0,5357,2094,1,0,1,1,1.7,3,1457,13,3,4,2
83814445,"austin",78726,30.4284362792969,-97.856819152832,1.98,0,"True","True","False","True","False","True","Single Family",0,2006,1225000,1,"2020-01-17",1,2020,5,1,2,3,0,33976.8,5027,1,0,1,1,2.03333333333333,7,1277,16,5,4,2
89552136,"austin",78725,30.2141551971436,-97.6365356445312,1.98,0,"True","True","False","True","False","False","Single Family",0,2010,194900,2,"2019-01-25",1,2019,3,1,0,0,0,4748,1096,1,0,1,1,3.23333333333333,3,1457,13,2,3,1
124154926,"austin",78717,30.4863510131836,-97.7887573242188,2.21,4,"True","True","True","True","True","True","Single Family",4,2016,459990,7,"2020-11-20",11,2020,3,3,2,2,0,5662,2425,1,0,1,1,3.13333333333333,7.66666666666667,1259,14,3,3,1
29396959,"austin",78724,30.2888717651367,-97.6462783813477,1.98,2,"True","True","True","True","False","False","Single Family",2,1980,229900,1,"2019-04-05",4,2019,1,2,0,0,0,4617,1320,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
2087686692,"pflugerville",78660,30.4103240966797,-97.6402206420898,1.98,2,"True","True","True","True","False","False","Single Family",2,2017,289000,1,"2020-06-03",6,2020,3,2,1,1,0,5998,1780,0,2,1,1,1.23333333333333,3,1108,14,2,4,1
89545951,"austin",78732,30.3710918426514,-97.9126052856445,1.98,0,"True","True","False","True","False","True","Single Family",0,2012,5474997,4,"2019-12-30",12,2019,5,2,1,2,0,116305.2,7740,1,0,1,1,2.76666666666667,8.33333333333333,1476,17,8,6,2
29353975,"austin",78730,30.3637218475342,-97.8358306884766,1.98,0,"True","True","False","True","False","False","Single Family",0,1999,1150000,6,"2019-02-01",2,2019,3,1,0,0,0,45302.4,4878,1,0,1,1,2,7,1381,16,5,5,2
29373963,"austin",78750,30.4354763031006,-97.7887268066406,1.98,2,"False","True","True","True","False","True","Single Family",2,1972,609900,2,"2019-10-25",10,2019,8,2,0,0,0,27007.2,2873,0,1,1,1,1,8.66666666666667,1632,16,3,4,2
79981880,"austin",78725,30.239631652832,-97.5785903930664,1.98,2,"True","True","True","True","False","False","Single Family",2,2014,230000,5,"2019-12-02",12,2019,2,2,0,0,0,7535,1652,1,0,1,1,1.96666666666667,3,1457,13,2,3,1
251035839,"austin",78744,30.1521110534668,-97.7196884155273,1.98,3,"True","True","True","True","False","False","Single Family",3,2019,439000,4,"2020-08-03",8,2020,3,2,1,1,0,7405,2501,1,0,1,1,3.43333333333333,3.66666666666667,1532,12,3,4,1
96636926,"austin",78729,30.4633331298828,-97.787956237793,2.21,0,"True","True","False","True","False","False","Single Family",0,2012,375000,2,"2018-04-18",4,2018,5,2,0,0,0,5837,2406,1,0,1,1,2.4,6,1228,14,2,3,1
29396958,"austin",78724,30.2888946533203,-97.646125793457,1.98,2,"True","True","True","True","False","False","Single Family",2,1980,225000,1,"2020-06-10",6,2020,4,2,2,1,0,4617,1306,1,0,1,2,3.16666666666667,3.66666666666667,1085,11,2,3,1
83820449,"austin",78732,30.3715896606445,-97.9079971313477,1.98,4,"True","True","True","True","True","True","Single Family",4,2006,769000,9,"2018-02-28",2,2018,8,2,0,0,0,12196.8,4362,1,0,1,1,2.16666666666667,8.66666666666667,1533,17,4,4,2
29370826,"austin",78726,30.4242553710938,-97.8611068725586,1.98,0,"True","True","False","True","False","False","Single Family",0,1989,342000,3,"2019-09-13",9,2019,8,1,1,2,0,11325.6,1540,1,0,1,1,2.03333333333333,7,1277,16,2,3,1
29360969,"austin",78750,30.3798408508301,-97.7901992797852,1.98,2,"True","True","True","True","False","True","Single Family",2,1990,715000,2,"2019-10-28",10,2019,6,2,0,0,0,30927.6,2463,1,0,1,1,2.5,7,1523,17,3,3,2
29375962,"austin",78750,30.440315246582,-97.7951354980469,1.98,0,"True","True","False","True","False","False","Single Family",0,1995,550000,1,"2019-12-02",12,2019,2,1,1,0,0,13503.6,2454,0,1,1,1,0.866666666666667,8.66666666666667,1632,16,3,3,1
243333921,"austin",78717,30.4921627044678,-97.7975769042969,2.21,0,"True","True","False","True","False","False","Single Family",0,2016,360000,1,"2018-06-29",6,2018,4,2,0,0,0,10890,1968,1,0,1,1,2.1,8.33333333333333,1481,16,2,3,1
